time_on_page,pages_viewed,interest_ski,interest_climb,buy
162.0,1.0,0.0,1.0,0.0
104.0,2.0,1.0,1.0,0.0
170.0,2.0,0.0,0.0,0.0
123.0,1.0,0.0,0.0,0.0
214.0,2.0,0.0,1.0,0.0
91.0,3.0,0.0,0.0,0.0
207.0,1.0,0.0,1.0,0.0
191.0,1.0,0.0,0.0,0.0
232.0,2.0,0.0,1.0,0.0
195.0,2.0,0.0,0.0,0.0
107.0,1.0,0.0,0.0,0.0
217.0,2.0,1.0,0.0,0.0
230.0,3.0,0.0,1.0,0.0
146.0,2.0,0.0,0.0,0.0
188.0,2.0,0.0,1.0,0.0
115.0,2.0,0.0,1.0,0.0
166.0,1.0,1.0,1.0,0.0
126.0,2.0,1.0,0.0,0.0
121.0,3.0,0.0,1.0,0.0
308.0,2.0,0.0,0.0,0.0
146.0,3.0,1.0,0.0,0.0
151.0,2.0,0.0,0.0,0.0
165.0,1.0,0.0,0.0,0.0
169.0,2.0,1.0,0.0,0.0
99.0,3.0,0.0,0.0,0.0
157.0,2.0,0.0,0.0,0.0
220.0,2.0,1.0,1.0,0.0
180.0,2.0,0.0,0.0,0.0
154.0,2.0,1.0,0.0,0.0
163.0,2.0,1.0,0.0,0.0
189.0,2.0,0.0,0.0,0.0
192.0,3.0,1.0,0.0,0.0
221.0,2.0,0.0,1.0,0.0
186.0,1.0,0.0,1.0,0.0
151.0,1.0,0.0,0.0,0.0
215.0,2.0,1.0,0.0,0.0
203.0,3.0,0.0,1.0,0.0
121.0,2.0,0.0,0.0,0.0
79.0,2.0,1.0,0.0,0.0
161.0,1.0,0.0,1.0,0.0
145.0,2.0,1.0,0.0,0.0
158.0,2.0,0.0,1.0,0.0
146.0,2.0,1.0,0.0,0.0
165.0,2.0,0.0,1.0,0.0
231.0,2.0,0.0,0.0,0.0
168.0,2.0,0.0,0.0,0.0
108.0,3.0,1.0,0.0,0.0
155.0,2.0,1.0,0.0,0.0
187.0,2.0,0.0,1.0,0.0
152.0,2.0,0.0,0.0,0.0
136.0,2.0,0.0,0.0,0.0
235.0,1.0,0.0,0.0,0.0
206.0,3.0,1.0,1.0,0.0
179.0,3.0,1.0,0.0,0.0
254.0,2.0,1.0,0.0,0.0
286.0,3.0,1.0,1.0,0.0
83.0,2.0,1.0,1.0,0.0
134.0,2.0,1.0,0.0,0.0
196.0,2.0,0.0,0.0,0.0
221.0,2.0,0.0,0.0,0.0
171.0,2.0,0.0,0.0,0.0
218.0,2.0,1.0,0.0,0.0
186.0,1.0,0.0,0.0,0.0
163.0,3.0,0.0,1.0,0.0
126.0,1.0,0.0,0.0,0.0
312.0,3.0,0.0,0.0,0.0
298.0,2.0,1.0,0.0,0.0
253.0,2.0,0.0,0.0,0.0
139.0,3.0,1.0,0.0,0.0
236.0,2.0,1.0,1.0,0.0
77.0,2.0,1.0,0.0,0.0
196.0,2.0,0.0,0.0,0.0
176.0,2.0,1.0,1.0,0.0
166.0,2.0,1.0,1.0,0.0
267.0,2.0,0.0,0.0,0.0
176.0,2.0,0.0,1.0,0.0
102.0,2.0,0.0,0.0,0.0
74.0,2.0,1.0,1.0,0.0
187.0,1.0,0.0,0.0,0.0
182.0,2.0,1.0,0.0,0.0
132.0,2.0,1.0,0.0,0.0
365.0,2.0,0.0,0.0,0.0
129.0,2.0,0.0,1.0,0.0
147.0,2.0,1.0,0.0,0.0
258.0,2.0,0.0,0.0,0.0
181.0,2.0,0.0,1.0,0.0
244.0,3.0,0.0,1.0,0.0
156.0,1.0,0.0,0.0,0.0
199.0,2.0,1.0,0.0,0.0
183.0,2.0,0.0,1.0,0.0
225.0,2.0,0.0,0.0,0.0
172.0,2.0,0.0,0.0,0.0
99.0,2.0,0.0,0.0,0.0
203.0,2.0,0.0,0.0,0.0
164.0,2.0,1.0,0.0,0.0
150.0,2.0,0.0,0.0,0.0
178.0,2.0,0.0,0.0,0.0
234.0,1.0,0.0,0.0,0.0
43.0,2.0,1.0,0.0,0.0
251.0,2.0,0.0,0.0,0.0
218.0,3.0,0.0,0.0,0.0
183.0,2.0,0.0,1.0,0.0
15.0,3.0,1.0,0.0,0.0
92.0,3.0,0.0,0.0,0.0
175.0,3.0,0.0,1.0,0.0
177.0,2.0,0.0,0.0,0.0
179.0,2.0,1.0,1.0,0.0
161.0,2.0,0.0,0.0,0.0
258.0,2.0,0.0,0.0,0.0
155.0,2.0,0.0,0.0,0.0
281.0,2.0,0.0,0.0,0.0
148.0,2.0,1.0,1.0,0.0
207.0,2.0,0.0,1.0,0.0
120.0,2.0,1.0,0.0,0.0
225.0,2.0,0.0,1.0,0.0
119.0,1.0,0.0,1.0,0.0
87.0,2.0,1.0,0.0,0.0
264.0,2.0,0.0,0.0,0.0
139.0,2.0,0.0,0.0,0.0
76.0,2.0,0.0,0.0,0.0
143.0,2.0,0.0,1.0,0.0
156.0,2.0,1.0,0.0,0.0
228.0,3.0,0.0,0.0,0.0
67.0,2.0,0.0,1.0,0.0
174.0,1.0,1.0,1.0,0.0
106.0,2.0,0.0,1.0,0.0
122.0,2.0,0.0,1.0,0.0
102.0,2.0,1.0,0.0,0.0
332.0,2.0,0.0,0.0,0.0
230.0,2.0,0.0,0.0,0.0
144.0,2.0,0.0,1.0,0.0
105.0,2.0,0.0,0.0,0.0
198.0,2.0,0.0,0.0,0.0
251.0,3.0,0.0,0.0,0.0
106.0,2.0,1.0,0.0,0.0
135.0,2.0,1.0,1.0,0.0
216.0,1.0,1.0,0.0,0.0
178.0,2.0,1.0,1.0,0.0
233.0,2.0,0.0,0.0,0.0
222.0,1.0,0.0,1.0,0.0
131.0,2.0,0.0,0.0,0.0
182.0,2.0,1.0,1.0,0.0
248.0,1.0,1.0,0.0,0.0
173.0,2.0,0.0,1.0,0.0
248.0,1.0,1.0,0.0,0.0
190.0,3.0,0.0,0.0,0.0
163.0,3.0,0.0,0.0,0.0
123.0,2.0,1.0,0.0,0.0
226.0,3.0,0.0,1.0,0.0
288.0,2.0,0.0,0.0,0.0
112.0,2.0,1.0,1.0,0.0
156.0,2.0,1.0,1.0,0.0
163.0,2.0,1.0,0.0,0.0
65.0,1.0,0.0,0.0,0.0
212.0,1.0,0.0,0.0,0.0
172.0,1.0,0.0,1.0,0.0
300.0,2.0,0.0,0.0,0.0
226.0,2.0,0.0,0.0,0.0
101.0,3.0,1.0,1.0,0.0
216.0,2.0,1.0,1.0,0.0
186.0,3.0,0.0,0.0,0.0
126.0,1.0,0.0,1.0,0.0
57.0,2.0,1.0,0.0,0.0
175.0,2.0,1.0,0.0,0.0
175.0,1.0,0.0,0.0,0.0
150.0,2.0,0.0,1.0,0.0
167.0,2.0,0.0,0.0,0.0
156.0,2.0,1.0,1.0,0.0
175.0,2.0,0.0,0.0,0.0
45.0,2.0,0.0,0.0,0.0
173.0,2.0,1.0,0.0,0.0
227.0,2.0,0.0,0.0,0.0
151.0,1.0,1.0,1.0,0.0
258.0,2.0,0.0,0.0,0.0
221.0,2.0,0.0,0.0,0.0
85.0,1.0,1.0,0.0,0.0
96.0,1.0,0.0,1.0,0.0
122.0,3.0,1.0,1.0,0.0
202.0,2.0,0.0,0.0,0.0
201.0,2.0,0.0,0.0,0.0
183.0,2.0,0.0,1.0,0.0
163.0,2.0,0.0,1.0,0.0
88.0,2.0,0.0,1.0,0.0
244.0,2.0,0.0,1.0,0.0
158.0,1.0,1.0,1.0,0.0
136.0,2.0,0.0,1.0,0.0
159.0,2.0,0.0,0.0,0.0
216.0,3.0,1.0,0.0,0.0
144.0,3.0,0.0,1.0,0.0
192.0,2.0,0.0,0.0,0.0
200.0,2.0,0.0,0.0,0.0
286.0,2.0,1.0,0.0,0.0
176.0,1.0,0.0,0.0,0.0
275.0,1.0,1.0,0.0,0.0
104.0,3.0,0.0,0.0,0.0
108.0,2.0,0.0,1.0,0.0
194.0,2.0,0.0,0.0,0.0
274.0,2.0,1.0,0.0,0.0
233.0,2.0,1.0,1.0,0.0
358.0,2.0,1.0,0.0,0.0
192.0,2.0,0.0,1.0,0.0
265.0,2.0,0.0,0.0,0.0
187.0,2.0,1.0,0.0,0.0
173.0,2.0,0.0,1.0,0.0
151.0,1.0,0.0,0.0,0.0
187.0,3.0,0.0,1.0,0.0
206.0,2.0,1.0,0.0,0.0
200.0,3.0,1.0,0.0,0.0
183.0,1.0,0.0,0.0,0.0
214.0,3.0,1.0,0.0,0.0
200.0,2.0,0.0,1.0,0.0
201.0,1.0,0.0,0.0,0.0
138.0,1.0,0.0,0.0,0.0
114.0,2.0,1.0,0.0,0.0
197.0,2.0,1.0,1.0,0.0
153.0,1.0,0.0,0.0,0.0
112.0,3.0,0.0,1.0,0.0
260.0,1.0,0.0,0.0,0.0
141.0,2.0,0.0,0.0,0.0
162.0,3.0,1.0,0.0,0.0
105.0,3.0,1.0,1.0,0.0
119.0,2.0,0.0,1.0,0.0
269.0,1.0,1.0,0.0,0.0
175.0,2.0,0.0,0.0,0.0
185.0,2.0,0.0,0.0,0.0
265.0,3.0,1.0,1.0,0.0
221.0,1.0,0.0,0.0,0.0
176.0,2.0,0.0,0.0,0.0
144.0,2.0,0.0,0.0,0.0
194.0,3.0,0.0,0.0,0.0
276.0,2.0,0.0,0.0,0.0
171.0,2.0,0.0,0.0,0.0
195.0,2.0,0.0,0.0,0.0
208.0,2.0,0.0,0.0,0.0
120.0,3.0,0.0,1.0,0.0
58.0,2.0,1.0,1.0,0.0
249.0,3.0,0.0,0.0,0.0
276.0,2.0,0.0,1.0,0.0
245.0,2.0,0.0,0.0,0.0
184.0,2.0,0.0,1.0,0.0
123.0,1.0,0.0,1.0,0.0
165.0,2.0,1.0,0.0,0.0
161.0,1.0,0.0,1.0,0.0
85.0,2.0,0.0,0.0,0.0
180.0,1.0,0.0,0.0,0.0
156.0,3.0,0.0,1.0,0.0
93.0,1.0,1.0,1.0,0.0
277.0,2.0,0.0,1.0,0.0
89.0,1.0,1.0,0.0,0.0
258.0,2.0,1.0,1.0,0.0
210.0,2.0,0.0,0.0,0.0
132.0,3.0,0.0,0.0,0.0
96.0,1.0,0.0,0.0,0.0
165.0,1.0,1.0,0.0,0.0
147.0,2.0,0.0,0.0,0.0
165.0,2.0,0.0,0.0,0.0
209.0,1.0,0.0,1.0,0.0
55.0,2.0,0.0,0.0,0.0
4.0,3.0,0.0,0.0,0.0
179.0,2.0,1.0,1.0,0.0
170.0,2.0,0.0,0.0,0.0
211.0,2.0,1.0,0.0,0.0
195.0,1.0,1.0,1.0,0.0
106.0,2.0,1.0,0.0,0.0
114.0,3.0,0.0,0.0,0.0
193.0,2.0,0.0,1.0,0.0
214.0,2.0,0.0,0.0,0.0
251.0,2.0,0.0,0.0,0.0
163.0,1.0,1.0,0.0,0.0
328.0,2.0,0.0,1.0,0.0
156.0,2.0,1.0,0.0,0.0
200.0,2.0,1.0,1.0,0.0
156.0,2.0,1.0,0.0,0.0
156.0,2.0,1.0,0.0,0.0
114.0,2.0,1.0,0.0,0.0
198.0,2.0,1.0,0.0,0.0
159.0,2.0,1.0,0.0,0.0
147.0,2.0,0.0,0.0,0.0
164.0,2.0,0.0,0.0,0.0
201.0,3.0,1.0,1.0,0.0
176.0,2.0,0.0,0.0,0.0
143.0,2.0,1.0,0.0,0.0
209.0,3.0,0.0,0.0,0.0
243.0,2.0,0.0,1.0,0.0
164.0,2.0,1.0,0.0,0.0
184.0,2.0,1.0,1.0,0.0
295.0,2.0,0.0,1.0,0.0
173.0,2.0,1.0,0.0,0.0
227.0,2.0,1.0,0.0,0.0
78.0,2.0,0.0,0.0,0.0
129.0,2.0,1.0,1.0,0.0
127.0,2.0,1.0,1.0,0.0
239.0,3.0,1.0,0.0,0.0
133.0,3.0,1.0,0.0,0.0
236.0,2.0,1.0,1.0,0.0
292.0,1.0,0.0,0.0,0.0
234.0,2.0,0.0,0.0,0.0
127.0,2.0,0.0,1.0,0.0
171.0,2.0,0.0,0.0,0.0
101.0,2.0,1.0,1.0,0.0
260.0,3.0,0.0,0.0,0.0
208.0,3.0,0.0,1.0,0.0
134.0,2.0,0.0,1.0,0.0
161.0,3.3,0.0,0.0,0.0
95.6,2.4,1.0,1.0,0.0
287.2,2.8,0.0,0.0,0.0
159.4,2.6,0.0,0.0,0.0
181.8,2.0,1.0,1.0,0.0
161.0,1.9,0.0,1.0,0.0
139.6,3.2,1.0,1.0,0.0
209.5,1.3,0.0,0.0,0.0
204.4,2.4,0.0,1.0,0.0
193.8,1.2,0.0,1.0,0.0
267.8,2.4,1.0,0.0,0.0
121.5,2.3,1.0,0.0,0.0
207.5,2.7,1.0,1.0,0.0
372.8,2.5,0.0,1.0,0.0
145.5,2.3,0.0,1.0,1.0
137.2,1.8,1.0,1.0,0.0
319.0,2.5,0.0,1.0,1.0
269.4,2.2,0.0,1.0,0.0
186.8,1.8,0.0,0.0,0.0
162.9,1.5,0.0,0.0,0.0
207.0,2.8,0.0,0.0,0.0
137.6,1.7,1.0,0.0,0.0
191.1,1.9,1.0,0.0,0.0
169.7,2.0,0.0,1.0,0.0
146.2,3.2,1.0,0.0,0.0
194.8,4.0,1.0,0.0,0.0
189.5,2.4,0.0,0.0,0.0
290.4,1.8,0.0,1.0,0.0
183.0,1.7,1.0,0.0,0.0
134.6,1.9,1.0,0.0,0.0
213.2,1.6,0.0,0.0,0.0
192.5,1.7,0.0,0.0,0.0
363.2,2.4,1.0,0.0,0.0
130.3,1.5,0.0,0.0,0.0
64.5,2.4,0.0,0.0,0.0
155.3,1.5,1.0,0.0,1.0
151.5,2.4,0.0,0.0,0.0
151.8,2.6,0.0,0.0,0.0
280.6,2.9,0.0,1.0,1.0
204.0,2.2,0.0,0.0,0.0
91.6,2.2,0.0,1.0,0.0
189.1,1.0,0.0,0.0,0.0
107.9,0.8,1.0,0.0,0.0
98.0,2.7,0.0,0.0,0.0
133.7,3.5,0.0,0.0,0.0
58.1,1.3,0.0,0.0,0.0
343.6,3.5,0.0,0.0,1.0
179.8,3.0,0.0,0.0,0.0
205.7,1.2,0.0,0.0,0.0
183.2,2.2,0.0,1.0,1.0
219.8,3.9,0.0,0.0,1.0
126.8,1.0,0.0,0.0,0.0
208.1,2.4,0.0,0.0,0.0
168.6,2.9,0.0,1.0,0.0
226.5,1.8,1.0,0.0,0.0
135.4,1.9,0.0,1.0,1.0
42.5,2.0,0.0,0.0,0.0
194.6,3.1,0.0,1.0,0.0
184.2,2.2,0.0,0.0,0.0
170.9,2.5,1.0,0.0,0.0
262.7,1.0,0.0,0.0,1.0
234.6,0.6,1.0,0.0,0.0
73.3,2.1,1.0,1.0,0.0
200.4,1.1,1.0,1.0,0.0
255.3,2.3,0.0,0.0,0.0
145.2,2.3,0.0,0.0,0.0
163.1,1.8,0.0,1.0,0.0
126.9,2.0,0.0,1.0,0.0
318.5,1.9,1.0,0.0,0.0
220.0,2.6,1.0,0.0,0.0
131.0,1.0,1.0,0.0,0.0
341.8,1.2,0.0,0.0,0.0
161.6,2.1,1.0,0.0,0.0
128.7,2.2,1.0,1.0,0.0
137.3,2.8,0.0,0.0,0.0
328.9,0.0,0.0,0.0,0.0
286.4,2.8,1.0,1.0,0.0
70.7,2.6,0.0,0.0,0.0
265.4,2.5,1.0,0.0,0.0
210.0,1.5,1.0,0.0,0.0
258.8,1.6,0.0,0.0,0.0
146.9,0.6,0.0,1.0,0.0
172.7,2.2,1.0,0.0,0.0
221.7,1.1,0.0,0.0,0.0
100.6,1.8,1.0,1.0,0.0
260.1,1.8,0.0,0.0,0.0
165.8,3.0,0.0,0.0,1.0
154.3,1.4,1.0,1.0,0.0
70.6,1.9,1.0,1.0,0.0
174.4,1.9,0.0,1.0,0.0
294.5,2.1,1.0,1.0,0.0
170.9,2.6,0.0,1.0,0.0
166.2,1.1,1.0,0.0,0.0
140.4,3.0,0.0,0.0,0.0
133.7,2.4,0.0,0.0,1.0
199.0,1.7,0.0,1.0,0.0
139.3,1.5,0.0,1.0,0.0
168.4,2.0,1.0,1.0,0.0
154.7,2.7,0.0,0.0,0.0
43.6,1.4,0.0,0.0,0.0
138.8,1.9,0.0,0.0,0.0
167.0,2.0,0.0,0.0,0.0
195.0,0.5,1.0,0.0,0.0
320.5,0.8,0.0,0.0,0.0
189.8,1.1,1.0,1.0,0.0
224.7,2.4,0.0,0.0,0.0
177.0,1.8,1.0,0.0,0.0
172.9,1.3,1.0,0.0,1.0
152.7,1.4,0.0,1.0,0.0
192.0,0.6,0.0,0.0,0.0
222.9,2.1,0.0,1.0,0.0
270.6,3.1,0.0,0.0,0.0
148.8,1.3,1.0,0.0,0.0
284.8,1.2,1.0,1.0,0.0
122.0,0.9,0.0,0.0,0.0
159.0,2.4,1.0,1.0,0.0
294.8,1.2,1.0,0.0,0.0
96.4,0.7,1.0,0.0,0.0
301.6,1.2,1.0,0.0,0.0
193.9,2.5,0.0,1.0,0.0
164.0,3.0,0.0,0.0,0.0
156.4,2.8,1.0,1.0,0.0
113.2,2.7,1.0,0.0,0.0
194.2,2.6,0.0,0.0,0.0
218.6,2.5,0.0,0.0,0.0
225.6,1.2,1.0,0.0,0.0
209.1,0.5,1.0,0.0,0.0
40.3,2.5,1.0,0.0,0.0
143.6,2.2,0.0,0.0,0.0
209.1,4.0,1.0,1.0,1.0
190.4,1.5,1.0,0.0,0.0
152.3,2.2,1.0,1.0,0.0
152.7,3.1,0.0,1.0,0.0
178.0,0.0,0.0,1.0,0.0
121.2,2.8,0.0,0.0,0.0
213.7,1.1,0.0,1.0,0.0
212.4,2.6,0.0,1.0,0.0
128.4,1.2,0.0,0.0,0.0
158.0,2.6,1.0,0.0,0.0
271.5,1.2,0.0,0.0,0.0
205.4,2.1,1.0,1.0,0.0
284.1,1.7,1.0,1.0,1.0
190.9,2.8,0.0,0.0,0.0
184.9,2.1,0.0,1.0,0.0
148.7,1.3,1.0,0.0,0.0
193.9,3.5,1.0,0.0,0.0
225.5,2.2,1.0,1.0,0.0
285.3,2.0,0.0,0.0,0.0
256.9,0.5,0.0,1.0,0.0
172.6,2.4,0.0,1.0,0.0
222.9,1.3,0.0,0.0,0.0
236.5,3.6,0.0,0.0,1.0
178.4,2.0,1.0,0.0,0.0
234.4,3.5,0.0,0.0,0.0
58.4,2.2,0.0,0.0,0.0
150.9,2.1,1.0,0.0,0.0
250.6,3.3,0.0,0.0,0.0
135.9,2.4,0.0,1.0,0.0
151.2,1.4,0.0,1.0,0.0
53.5,2.6,0.0,0.0,0.0
110.6,0.8,0.0,1.0,0.0
53.4,2.1,0.0,0.0,1.0
214.4,2.1,0.0,0.0,0.0
195.5,2.9,0.0,0.0,0.0
231.8,2.7,1.0,1.0,0.0
237.6,1.9,1.0,1.0,0.0
129.1,2.5,1.0,0.0,0.0
80.6,2.1,1.0,1.0,0.0
265.2,1.7,0.0,0.0,0.0
255.6,2.0,0.0,1.0,0.0
148.5,2.7,1.0,1.0,0.0
174.1,1.6,1.0,1.0,0.0
209.6,1.4,0.0,1.0,0.0
191.3,2.0,1.0,1.0,0.0
222.0,1.7,0.0,0.0,0.0
189.8,2.1,1.0,1.0,0.0
34.3,2.8,1.0,0.0,0.0
208.0,1.5,0.0,0.0,0.0
170.5,2.0,1.0,0.0,0.0
222.3,2.8,1.0,0.0,0.0
201.4,2.3,0.0,0.0,0.0
345.4,2.7,0.0,0.0,1.0
287.6,3.3,0.0,0.0,0.0
150.7,3.3,0.0,0.0,1.0
237.6,2.9,0.0,0.0,0.0
47.4,1.6,0.0,1.0,0.0
250.9,2.5,0.0,0.0,0.0
186.2,2.2,1.0,1.0,1.0
198.7,0.9,1.0,1.0,0.0
136.6,2.3,0.0,0.0,0.0
186.7,3.1,1.0,1.0,1.0
140.3,2.2,0.0,0.0,0.0
234.5,2.0,1.0,0.0,0.0
190.2,1.7,1.0,1.0,0.0
291.2,2.1,0.0,0.0,0.0
207.0,2.5,1.0,0.0,0.0
116.3,0.7,1.0,1.0,0.0
134.6,2.4,0.0,1.0,0.0
92.0,0.9,1.0,0.0,0.0
168.3,2.3,0.0,0.0,0.0
186.6,1.4,0.0,1.0,0.0
95.1,2.8,0.0,0.0,0.0
114.0,2.7,1.0,1.0,1.0
116.8,2.4,0.0,1.0,0.0
186.0,1.2,0.0,1.0,0.0
281.3,1.2,1.0,1.0,0.0
191.8,1.7,0.0,0.0,0.0
271.3,2.8,1.0,0.0,0.0
199.4,3.2,1.0,0.0,0.0
191.3,1.5,0.0,1.0,0.0
132.6,2.0,0.0,0.0,0.0
170.3,1.4,0.0,0.0,0.0
179.1,1.8,0.0,0.0,0.0
185.0,1.7,0.0,0.0,0.0
265.9,1.3,1.0,0.0,0.0
269.1,2.6,0.0,0.0,0.0
162.6,2.1,0.0,0.0,0.0
54.8,2.5,0.0,1.0,0.0
228.5,3.1,0.0,0.0,0.0
205.2,2.5,1.0,0.0,0.0
117.8,0.9,0.0,0.0,0.0
138.5,2.4,1.0,0.0,0.0
227.7,1.8,0.0,0.0,0.0
84.2,1.3,0.0,0.0,0.0
169.0,0.7,0.0,1.0,0.0
109.8,2.2,0.0,0.0,0.0
178.4,0.6,1.0,1.0,0.0
257.5,0.2,1.0,0.0,0.0
112.9,1.9,1.0,0.0,0.0
114.3,2.2,1.0,0.0,0.0
148.0,1.8,1.0,1.0,0.0
197.1,2.5,0.0,1.0,0.0
70.5,1.7,0.0,1.0,0.0
226.3,2.3,0.0,0.0,0.0
226.3,2.2,1.0,0.0,0.0
116.7,2.0,0.0,0.0,0.0
109.5,2.7,0.0,0.0,0.0
172.9,3.0,0.0,1.0,0.0
266.1,2.6,0.0,1.0,0.0
114.0,3.5,0.0,0.0,0.0
254.1,1.9,1.0,0.0,0.0
45.5,2.3,1.0,0.0,0.0
194.0,2.7,0.0,1.0,0.0
261.2,1.3,1.0,0.0,0.0
194.9,0.8,0.0,1.0,0.0
54.0,1.5,0.0,0.0,0.0
152.0,3.1,0.0,0.0,0.0
201.4,2.1,0.0,0.0,0.0
81.9,2.2,1.0,0.0,0.0
160.7,0.8,0.0,0.0,0.0
121.6,2.7,0.0,0.0,0.0
255.8,2.0,0.0,1.0,0.0
214.2,1.5,1.0,1.0,0.0
64.8,2.6,1.0,1.0,0.0
106.0,3.0,1.0,1.0,0.0
204.8,1.9,0.0,0.0,0.0
116.1,1.7,0.0,0.0,0.0
187.1,1.4,0.0,0.0,0.0
133.3,1.9,0.0,0.0,0.0
92.5,2.4,1.0,1.0,0.0
200.3,1.6,1.0,0.0,0.0
293.8,3.6,1.0,1.0,0.0
196.4,2.5,1.0,1.0,1.0
242.9,1.5,0.0,1.0,0.0
197.3,3.1,0.0,1.0,0.0
133.0,1.3,0.0,0.0,0.0
152.2,2.0,1.0,0.0,0.0
117.9,2.1,1.0,0.0,0.0
321.3,2.3,0.0,1.0,0.0
174.5,1.4,1.0,0.0,0.0
17.7,2.9,1.0,0.0,0.0
77.4,2.4,1.0,0.0,0.0
282.0,1.2,0.0,0.0,0.0
283.3,2.7,0.0,0.0,0.0
234.6,1.0,0.0,1.0,0.0
156.8,1.8,0.0,1.0,0.0
105.3,1.7,1.0,1.0,0.0
110.6,1.9,0.0,0.0,0.0
153.2,0.3,0.0,1.0,0.0
224.0,0.3,0.0,0.0,0.0
165.0,1.7,0.0,0.0,0.0
169.9,2.6,0.0,0.0,0.0
197.0,0.8,1.0,0.0,0.0
134.8,2.4,0.0,0.0,0.0
236.3,2.5,0.0,0.0,0.0
228.3,2.7,0.0,0.0,0.0
174.8,2.4,1.0,0.0,0.0
213.4,0.8,0.0,1.0,0.0
153.1,2.0,0.0,1.0,0.0
134.2,3.3,1.0,0.0,0.0
205.4,1.9,0.0,1.0,0.0
145.0,2.8,1.0,0.0,0.0
215.2,2.6,0.0,0.0,0.0
24.2,2.9,0.0,1.0,0.0
209.7,2.1,0.0,1.0,0.0
166.6,0.9,1.0,0.0,0.0
196.0,1.8,1.0,1.0,0.0
176.0,1.9,1.0,0.0,0.0
51.6,2.8,1.0,0.0,0.0
111.2,2.0,0.0,0.0,0.0
205.1,2.9,1.0,1.0,0.0
220.4,2.1,0.0,0.0,0.0
178.6,0.9,1.0,1.0,0.0
128.9,2.8,0.0,0.0,0.0
87.1,2.1,1.0,1.0,0.0
192.1,1.0,0.0,0.0,0.0
156.9,1.4,1.0,0.0,0.0
94.3,2.6,0.0,0.0,0.0
160.8,1.6,0.0,1.0,0.0
241.7,2.6,1.0,1.0,0.0
91.0,2.4,0.0,1.0,0.0
148.2,1.5,0.0,0.0,0.0
243.6,1.1,1.0,0.0,0.0
258.7,1.4,0.0,0.0,0.0
171.5,0.7,0.0,0.0,0.0
171.1,2.8,1.0,1.0,0.0
42.6,0.8,1.0,0.0,0.0
160.9,1.2,0.0,1.0,0.0
260.6,2.3,0.0,1.0,0.0
128.1,0.5,0.0,1.0,0.0
146.6,3.5,0.0,1.0,0.0
156.4,1.8,0.0,0.0,0.0
199.7,1.9,1.0,1.0,0.0
102.1,3.2,0.0,0.0,0.0
241.2,1.8,0.0,0.0,0.0
68.6,1.9,1.0,0.0,0.0
115.5,1.6,1.0,0.0,0.0
90.6,1.0,1.0,1.0,0.0
115.5,1.4,1.0,0.0,0.0
164.7,1.1,0.0,0.0,0.0
217.7,1.5,1.0,0.0,0.0
209.9,1.5,0.0,1.0,1.0
297.3,1.6,0.0,0.0,0.0
132.2,0.3,0.0,0.0,0.0
144.3,1.6,0.0,1.0,0.0
213.0,1.9,0.0,0.0,0.0
176.4,1.6,1.0,1.0,0.0
208.3,3.0,0.0,0.0,0.0
130.1,2.0,0.0,0.0,0.0
266.7,3.3,1.0,1.0,0.0
203.7,1.0,0.0,0.0,0.0
91.9,0.5,1.0,1.0,0.0
35.4,2.1,1.0,1.0,0.0
191.2,2.3,1.0,1.0,0.0
31.1,2.5,1.0,0.0,0.0
269.9,2.1,1.0,1.0,1.0
188.0,2.4,0.0,1.0,0.0
189.8,2.6,1.0,0.0,0.0
208.8,2.2,0.0,1.0,0.0
221.9,1.1,0.0,0.0,0.0
326.7,1.9,0.0,1.0,1.0
173.7,2.7,1.0,0.0,0.0
208.5,3.1,1.0,0.0,0.0
190.2,1.5,1.0,1.0,0.0
178.6,2.3,1.0,1.0,0.0
260.4,1.6,1.0,0.0,0.0
285.4,1.5,1.0,1.0,0.0
129.5,3.0,0.0,1.0,0.0
143.2,2.7,1.0,0.0,0.0
273.8,2.4,1.0,0.0,0.0
158.8,1.3,1.0,0.0,0.0
163.3,2.0,0.0,0.0,0.0
103.8,1.4,1.0,0.0,0.0
214.8,1.7,0.0,0.0,0.0
215.0,3.3,0.0,0.0,0.0
181.0,2.9,0.0,0.0,0.0
222.9,2.4,0.0,1.0,0.0
23.3,3.0,0.0,0.0,0.0
408.3,2.3,0.0,1.0,0.0
75.6,2.1,0.0,1.0,0.0
171.3,2.5,0.0,0.0,0.0
146.0,2.6,0.0,0.0,0.0
135.5,2.1,0.0,1.0,0.0
297.1,2.9,1.0,1.0,0.0
199.4,1.7,1.0,0.0,0.0
2.7,1.3,0.0,0.0,0.0
215.7,2.7,0.0,1.0,1.0
207.6,1.7,0.0,1.0,0.0
222.5,2.0,1.0,1.0,1.0
34.6,1.6,1.0,1.0,0.0
330.4,1.7,1.0,0.0,0.0
118.5,1.3,0.0,1.0,0.0
223.8,1.5,1.0,0.0,0.0
267.5,2.8,0.0,0.0,0.0
202.1,2.4,1.0,0.0,0.0
166.6,1.1,0.0,1.0,0.0
69.4,1.1,1.0,1.0,0.0
190.5,2.3,0.0,1.0,1.0
158.8,1.6,1.0,1.0,0.0
42.8,1.3,1.0,0.0,0.0
211.9,3.1,1.0,1.0,1.0
198.9,3.5,0.0,0.0,0.0
115.7,1.8,1.0,1.0,0.0
293.5,1.8,1.0,0.0,0.0
180.3,1.7,1.0,0.0,0.0
